conversation_id,customer_msg,support_reply,pair_id,intent_label,should_escalate,escalation_reason,label_method
ed0bebd2acbb253a3984f9abf589684f,Any ideas why all my downloads have cleared themselves?,1. Hey! You can check this link for more info on why this could've happened and what steps to do next.,sp_005146,other,True,unclassified_intent,rule_based_v1
eda1fb61d095a7d2e5c906192b7251b0,Hey ! When will u add a filter for explicit content? Many of your subscribers want this. Thanks!,"Hi Liselotte, we hear you! For more info, and to vote for the official idea, head here: Stay awesome 😁 /TY",sp_016425,other,True,unclassified_intent,rule_based_v1
eea22c6c8f020b5de6c3c6644af48eab,"Hi, I'm trying to pay for my Spotify premium subscription with PayPal and it's not going through?",Hey! We've sent you a DM. We'll carry on chatting there /LO,sp_030435,billing_subscription,False,none,rule_based_v1
eed5916292033d85e23cc13f1b005226,trying to share awesome music. When I hit share the app restarts. What's up?? Android 8.0,Hey Dustin! Help's arrived. Can you tell us what device and Spotify version you're using? We'll see what we can suggest /CH,sp_000465,other,True,unclassified_intent,rule_based_v1
ef9c7fd8b217e406fa67b9e625e3bc07,Why is there not a “Top 50” or “Viral 50” for Jamaica? Unfair.,"1: Hi! We haven't reached Jamaica yet, but we're launching in new countries as often as possible. Be sure to add your email at...",sp_002540,other,True,unclassified_intent,rule_based_v1
eff50910005e73c372b9e02e6b3d7179,"None writing question. I wanna listen to the new, and awesome, album, and it's on your program. But, I wanna make sure I'm PAYING for it...and not streaming for free....HELP?!",Hey KT! Can you DM us your account's email address? We'll see what we can suggest /KT,sp_026521,other,True,unclassified_intent,rule_based_v1
f05914f8372bef4cdaf21e2edfa246e5,omg i got a cool challenge for y’all stop crashing,Hey there! That's not cool. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /CG,sp_023299,playback_technical,False,none,rule_based_v1
f0e8bdbf1c4f17a562697636d7a1eafb,"Hi there!, I just subscribed for premium but i'm not getting premium on my spotify app after serveral login attempts?",Hey Arno! We've sent a DM your way. We'll carry on helping you there /SJ,sp_009519,account_access,False,none,rule_based_v1
f1ee075ed37bf9197ce777149e55c9ca,I got a message saying I have hit my download limit? Why is there a limit for PAYING customers. I pay for a reason.,2: We'll pass your feedback on to the right folks. We're here for you if there's anything else /YM,sp_014289,other,True,unclassified_intent,rule_based_v1
f2267658f62852d45edbcd7eba94e8c0,. why is it your channel is very lacking? I should be able to at least control the channel from my app...,"Hey there! Thanks for the feedback. Rest assured, it's being heard while we work with Roku on the best path forwards /PB",sp_002935,other,True,unclassified_intent,rule_based_v1
f30e864ea3c8e7a7ef860fb85070ff20,hi. I set up my account in the UK but now live in Australia so need to change my billing details to my aus account. This is a change is currency so how will I be charged?,Hey James! Can you DM us your account's email address? We'll take a look backstage 🙂 /KC,sp_033061,billing_subscription,False,none,rule_based_v1
f4dfde5ba1f31e62ae4c97c961f776b7,has been a little flaky this week on both my mac and PC. Have had to quite multiple times to get it to work? Still love it just weird.,"Hey Josiah! Does logging out of your account, restarting your device, and logging back in help at all? Let us know how it goes /TF",sp_021829,other,True,unclassified_intent,rule_based_v1
f6e3cef21f7f809e3109922082fe2c7a,Somebody appears to have been hacking my spotify to stream the same song over and over again...,Hey El! That doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /K,sp_024683,other,True,unclassified_intent,rule_based_v1
f6eb9058b641db66d305bb6ccc2dabb6,hey I have a question about my recent bill,"Hey there, help's arrived! Can you DM us your username and email address? We'll take a look under the hood /PC",sp_030344,other,True,unclassified_intent,rule_based_v1
f6ef05df6f03eee830a1f985d85ee854,Shoutout support for not judging me on my super petty issues and helping save an otherwise lackluster day,Hey! This calls for a Give us a shout if you need anything else /NQ,sp_003149,other,True,unclassified_intent,rule_based_v1
f96d1ccbe7ccea8a51a2beaca2e8773e,Hey! Just got a new phone and can’t remember password or email I used. Only username. Premium customer! Please help!,"Hey Miggy, help's here! Can you DM us your account's username? We'll take a look backstage /KC",sp_021411,account_access,False,none,rule_based_v1
fa8087a798f911d2c8d80d9bce18d698,", please add all of vixx music to Spotify!! Thanks !","Hey there! We’d love to have all of their stuff available, but we have some info about content here: If you ever need anything else, just shout and we'll come running 🏃 /JX",sp_034627,feature_request_feedback,False,none,rule_based_v1
fde2ba2175e078476a6b4f7319df8c93,Why does our Spotify keep deleting downloaded songs? It’s happening every week 😒,2: at This should help sort out your unsynced music. Let us know if we can help with anything else /GN,sp_015668,other,True,unclassified_intent,rule_based_v1
fdfa5b60d70d206174c10a61318bde06,"ayaw pa din, ano na :(",Hey there! We hope you don't mind that we're replying in English as we currently don't offer Filipino support. We've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /GN,sp_036084,other,True,unclassified_intent,rule_based_v1
fe5e24741ad590bae29fbecc43e8c2d7,redeemed a gift card about 2 weeks ago for premium services. Only getting free subscription,Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ,sp_003744,billing_subscription,False,none,rule_based_v1
feba1cca2ac43d818967cba5c559fcfe,Trying to get allll my songs back on Spotify why did they all erase😭 f u,2: this just happening with some tracks or playlists? We'll see what we can suggest /CH,sp_007695,other,True,unclassified_intent,rule_based_v1
ff42fce475338748017e236cd82be4f4,"Yo, for Brittany Murphy's 40th birthday, how about you actually upload the original version of Faster Kill Pussycat for everyone to stream?","Hey there. We’d love to have all of her stuff available, but we have some info about content here: /QI",sp_022578,other,True,unclassified_intent,rule_based_v1
